id,request_time,bus_income,left_db_border,right_db_border,timeout
3593,"2020-02-22 22:38:50.254418",22:42:01,22:27:00,22:57:00,95
3594,"2020-02-22 22:40:34.027765",22:41:32,22:27:00,22:57:00,29
3595,"2020-02-22 22:41:12.483541",22:41:14,22:27:00,22:57:00,10
3596,"2020-02-22 22:41:30.840472",22:41:14,22:27:00,22:57:00,10
3597,"2020-02-22 22:41:48.713403",22:41:14,22:27:00,22:57:00,10
3598,"2020-02-22 22:42:06.929262",23:09:13,22:57:00,23:27:00,813
3599,"2020-02-22 22:55:51.714436",23:10:27,22:57:00,23:27:00,438
3600,"2020-02-22 23:03:21.319795",23:11:00,22:57:00,23:27:00,229
3601,"2020-02-22 23:07:20.076485",23:12:22,22:57:00,23:27:00,151
3602,"2020-02-22 23:10:05.009650",23:11:36,22:57:00,23:27:00,45
3603,"2020-02-22 23:11:03.136600",23:11:36,22:57:00,23:27:00,16
3604,"2020-02-22 23:11:31.518025",23:11:36,22:57:00,23:27:00,10
3605,"2020-02-22 23:11:49.710212",23:11:36,22:57:00,23:27:00,10
3606,"2020-02-22 23:12:07.459650",23:11:36,22:57:00,23:27:00,10
3607,"2020-02-22 23:12:25.482149",23:11:36,22:57:00,23:27:00,10
3608,"2020-02-22 23:12:43.418463",23:11:36,22:57:00,23:27:00,10
3609,"2020-02-22 23:13:01.508445",23:11:36,22:57:00,23:27:00,10
3610,"2020-02-22 23:13:19.524161",,,,40
3611,"2020-02-22 23:14:07.525456",,,,70
3612,"2020-02-22 23:15:25.566338",,,,100
3613,"2020-02-22 23:17:14.156511",,,,130
3614,"2020-02-22 23:19:33.623755",23:46:29,23:27:00,23:57:00,808
3615,"2020-02-22 23:33:12.364519",23:46:17,23:27:00,23:57:00,392
3616,"2020-02-22 23:39:56.663323",23:47:53,23:27:00,23:57:00,238
3617,"2020-02-22 23:44:05.402655",23:47:29,23:27:00,23:57:00,102
3618,"2020-02-22 23:45:58.964412",23:47:09,23:27:00,23:57:00,35
3619,"2020-02-22 23:46:43.367250",23:47:58,23:27:00,23:57:00,37
3620,"2020-02-22 23:47:31.879480",23:47:40,23:27:00,23:57:00,10
3621,"2020-02-22 23:47:50.775264",23:47:40,23:27:00,23:57:00,10
3622,"2020-02-22 23:48:09.195979",23:47:40,23:27:00,23:57:00,10
3623,"2020-02-22 23:48:27.431135",00:11:12,23:57:00,00:27:00,10
3624,"2020-02-22 23:48:45.776364",00:11:02,23:57:00,00:27:00,10
3625,"2020-02-22 23:49:04.616924",00:11:02,23:57:00,00:27:00,10
3626,"2020-02-22 23:49:24.163548",00:09:49,23:57:00,00:27:00,10
3627,"2020-02-22 23:49:46.734815",00:09:35,23:57:00,00:27:00,10
3628,"2020-02-22 23:50:05.518663",00:09:11,23:57:00,00:27:00,10
3629,"2020-02-22 23:50:23.740538",00:09:19,23:57:00,00:27:00,10
3630,"2020-02-22 23:50:41.866720",00:09:28,23:57:00,00:27:00,10
3631,"2020-02-22 23:50:59.969885",00:09:28,23:57:00,00:27:00,10
3632,"2020-02-22 23:51:18.301231",00:09:39,23:57:00,00:27:00,10
3633,"2020-02-22 23:51:36.479167",00:09:39,23:57:00,00:27:00,10
3634,"2020-02-22 23:51:54.675501",00:09:54,23:57:00,00:27:00,10
3635,"2020-02-22 23:52:12.764164",00:09:32,23:57:00,00:27:00,10
3636,"2020-02-22 23:52:30.949085",00:09:13,23:57:00,00:27:00,10
3637,"2020-02-22 23:52:48.662986",00:09:16,23:57:00,00:27:00,10
3638,"2020-02-22 23:53:06.906360",00:09:16,23:57:00,00:27:00,10
3639,"2020-02-22 23:53:25.393835",00:09:17,23:57:00,00:27:00,10
3640,"2020-02-22 23:53:43.461065",00:08:54,23:57:00,00:27:00,10
3641,"2020-02-22 23:54:01.476283",00:08:33,23:57:00,00:27:00,10
3642,"2020-02-22 23:54:18.355473",00:08:33,23:57:00,00:27:00,10
3643,"2020-02-22 23:54:36.585557",00:08:33,23:57:00,00:27:00,10
3644,"2020-02-22 23:54:54.682411",00:09:00,23:57:00,00:27:00,10
3645,"2020-02-22 23:55:12.475391",00:09:00,23:57:00,00:27:00,10
3646,"2020-02-22 23:55:30.995259",00:09:00,23:57:00,00:27:00,10
3647,"2020-02-22 23:55:49.649068",00:09:00,23:57:00,00:27:00,10
3648,"2020-02-22 23:56:07.693151",00:10:00,23:57:00,00:27:00,10
3649,"2020-02-22 23:56:26.115481",00:09:45,23:57:00,00:27:00,10
3650,"2020-02-22 23:56:44.359032",00:09:31,23:57:00,00:27:00,10
3651,"2020-02-22 23:57:02.589256",00:09:31,23:57:00,00:27:00,10
3652,"2020-02-22 23:57:20.765182",00:09:31,23:57:00,00:27:00,10
3653,"2020-02-22 23:57:39.356229",00:09:31,23:57:00,00:27:00,10
3654,"2020-02-22 23:57:57.984635",00:09:31,23:57:00,00:27:00,10
3655,"2020-02-22 23:58:16.015157",00:09:31,23:57:00,00:27:00,10
3656,"2020-02-22 23:58:34.299266",00:09:45,23:57:00,00:27:00,10
3657,"2020-02-22 23:58:52.421914",00:09:45,23:57:00,00:27:00,10
3658,"2020-02-22 23:59:10.550357",00:09:45,23:57:00,00:27:00,10
3659,"2020-02-22 23:59:29.111094",00:09:42,23:57:00,00:27:00,10
3660,"2020-02-22 23:59:47.551345",00:08:54,23:57:00,00:27:00,10
3661,"2020-02-23 00:00:06.386400",00:08:52,23:57:00,00:27:00,263
3662,"2020-02-23 00:04:40.774392",00:07:18,23:57:00,00:27:00,79
3663,"2020-02-23 00:06:09.417945",00:07:33,23:57:00,00:27:00,42
3664,"2020-02-23 00:07:03.166156",00:07:25,23:57:00,00:27:00,11
3665,"2020-02-23 00:07:26.952831",00:07:27,23:57:00,00:27:00,10
3666,"2020-02-23 00:07:45.245968",00:07:26,23:57:00,00:27:00,10
3667,"2020-02-23 00:08:03.744942",00:28:34,00:27:00,00:57:00,615
3668,"2020-02-23 00:18:28.916168",00:28:32,00:27:00,00:57:00,302
3669,"2020-02-23 00:23:43.196176",00:28:42,00:27:00,00:57:00,149
3670,"2020-02-23 00:26:22.190004",00:29:20,00:27:00,00:57:00,89
3671,"2020-02-23 00:28:00.538861",00:29:05,00:27:00,00:57:00,32
3672,"2020-02-23 00:28:44.088163",00:29:03,00:27:00,00:57:00,10
3673,"2020-02-23 00:29:02.738115",00:29:09,00:27:00,00:57:00,10
3674,"2020-02-23 00:29:21.387667",00:29:08,00:27:00,00:57:00,10
3675,"2020-02-23 00:29:38.732258",00:29:08,00:27:00,00:57:00,10
3676,"2020-02-23 00:29:56.689573",,,,40
3677,"2020-02-23 00:30:44.905553",,,,70
3678,"2020-02-23 00:32:03.335806",,,,100
3679,"2020-02-23 00:33:52.887005",,,,130
3680,"2020-02-23 00:36:15.982838",,,,160
3681,"2020-02-23 00:39:05.450635",,,,190
3682,"2020-02-23 00:42:24.132717",,,,220
3683,"2020-02-23 00:46:12.666615",,,,250
3684,"2020-02-23 00:50:31.388128",,,,280
3685,"2020-02-23 00:55:19.610400",,,,310
3686,"2020-02-23 01:00:38.566461",01:25:00,00:57:00,01:27:00,731
3687,"2020-02-23 01:12:57.983186",01:25:43,00:57:00,01:27:00,383
3688,"2020-02-23 01:19:32.888812",01:25:31,00:57:00,01:27:00,179
3689,"2020-02-23 01:22:40.866038",01:26:17,00:57:00,01:27:00,108
3690,"2020-02-23 01:24:39.470975",01:25:46,00:57:00,01:27:00,33
3691,"2020-02-23 01:25:22.770616",01:25:55,00:57:00,01:27:00,16
3692,"2020-02-23 01:25:51.549519",01:25:58,00:57:00,01:27:00,10
3693,"2020-02-23 01:26:09.424842",01:25:59,00:57:00,01:27:00,10
3694,"2020-02-23 01:26:27.574121",01:55:07,01:27:00,01:57:00,860
3695,"2020-02-23 01:40:57.607956",01:56:00,01:27:00,01:57:00,451
3696,"2020-02-23 01:48:41.047576",,,,481
3697,"2020-02-23 01:56:55.150397",,,,511
3698,"2020-02-23 02:05:39.807093",,,,541
3699,"2020-02-23 02:14:53.972174",,,,571
3700,"2020-02-23 02:24:38.141290",,,,601
3701,"2020-02-23 02:34:48.154031",,,,631
3702,"2020-02-23 02:45:32.163118",,,,661
3703,"2020-02-23 02:56:46.890101",,,,691
3704,"2020-02-23 03:08:31.356490",,,,721
3705,"2020-02-23 03:20:46.002426",,,,751
3706,"2020-02-23 03:33:29.691635",,,,781
3707,"2020-02-23 03:46:40.143646",,,,811
3708,"2020-02-23 04:00:24.582903",,,,841
3709,"2020-02-23 04:14:38.497799",,,,871
3710,"2020-02-23 04:29:17.685679",,,,901
3711,"2020-02-23 04:44:27.508709",,,,931
3712,"2020-02-23 05:00:07.182066",,,,961
3713,"2020-02-23 05:16:16.209679",,,,991
3714,"2020-02-23 05:32:55.472104",05:50:00,05:50:00,06:10:00,512
3715,"2020-02-23 05:41:40.500786",,,,542
3716,"2020-02-23 05:50:53.956971",,,,572
3717,"2020-02-23 06:00:37.954693",06:21:24,06:10:00,06:30:00,623
3718,"2020-02-23 06:11:12.186965",06:21:00,06:10:00,06:30:00,294
3719,"2020-02-23 06:16:15.632916",06:22:23,06:10:00,06:30:00,184
3720,"2020-02-23 06:19:28.743263",06:21:58,06:10:00,06:30:00,75
3721,"2020-02-23 06:20:52.614300",06:22:20,06:10:00,06:30:00,44
3722,"2020-02-23 06:21:46.547928",06:22:32,06:10:00,06:30:00,23
3723,"2020-02-23 06:22:20.337951",06:22:17,06:10:00,06:30:00,10
3724,"2020-02-23 06:22:39.134177",06:49:33,06:30:00,06:50:00,807
3725,"2020-02-23 06:36:18.368917",06:53:18,06:50:00,07:02:00,510
3726,"2020-02-23 06:44:57.598710",06:53:25,06:50:00,07:02:00,254
3727,"2020-02-23 06:49:21.342837",06:53:38,06:50:00,07:02:00,128
3728,"2020-02-23 06:51:40.660986",06:53:54,06:50:00,07:02:00,67
3729,"2020-02-23 06:52:59.377364",06:54:14,06:50:00,07:02:00,37
3730,"2020-02-23 06:53:48.123778",06:54:01,06:50:00,07:02:00,10
3731,"2020-02-23 06:54:07.264826",06:54:01,06:50:00,07:02:00,10
3732,"2020-02-23 06:54:25.534966",06:54:01,06:50:00,07:02:00,10
3733,"2020-02-23 06:54:44.251672",06:54:01,06:50:00,07:02:00,10
3734,"2020-02-23 06:55:03.379041",07:20:39,07:19:00,07:33:00,768
3735,"2020-02-23 07:08:02.911412",07:23:47,07:19:00,07:33:00,472
3736,"2020-02-23 07:16:08.344682",07:25:33,07:19:00,07:33:00,282
3737,"2020-02-23 07:21:02.431121",07:26:24,07:19:00,07:33:00,161
3738,"2020-02-23 07:23:56.450247",07:26:56,07:19:00,07:33:00,90
3739,"2020-02-23 07:25:35.545862",07:26:57,07:19:00,07:33:00,41
3740,"2020-02-23 07:26:30.365747",07:26:50,07:19:00,07:33:00,10
3741,"2020-02-23 07:26:49.035172",07:27:38,07:19:00,07:33:00,24
3742,"2020-02-23 07:27:23.416534",07:27:45,07:19:00,07:33:00,11
3743,"2020-02-23 07:27:47.869187",07:27:36,07:19:00,07:33:00,10
3744,"2020-02-23 07:28:07.200742",07:41:49,07:33:00,07:48:00,411
3745,"2020-02-23 07:35:11.602259",07:42:56,07:33:00,07:48:00,232
3746,"2020-02-23 07:39:17.486823",07:45:50,07:33:00,07:48:00,196
3747,"2020-02-23 07:42:46.154194",07:45:06,07:33:00,07:48:00,70
3748,"2020-02-23 07:44:10.374679",07:44:41,07:33:00,07:48:00,15
3749,"2020-02-23 07:44:38.898170",07:44:35,07:33:00,07:48:00,10
3750,"2020-02-23 07:44:57.735172",08:04:09,08:01:00,08:15:00,576
3751,"2020-02-23 07:54:47.931672",08:04:56,08:01:00,08:15:00,304
3752,"2020-02-23 08:00:02.727729",08:04:48,08:01:00,08:15:00,143
3753,"2020-02-23 08:02:37.119102",08:06:00,08:01:00,08:15:00,101
3754,"2020-02-23 08:04:30.826892",08:06:16,08:01:00,08:15:00,53
3755,"2020-02-23 08:05:35.178169",08:05:47,08:01:00,08:15:00,10
3756,"2020-02-23 08:05:58.664718",08:05:44,08:01:00,08:15:00,10
3757,"2020-02-23 08:06:17.718306",08:24:22,08:15:00,08:28:00,542
3758,"2020-02-23 08:15:32.326340",08:25:29,08:15:00,08:28:00,298
3759,"2020-02-23 08:20:41.487351",08:25:58,08:15:00,08:28:00,158
3760,"2020-02-23 08:23:30.792864",08:26:45,08:15:00,08:28:00,97
3761,"2020-02-23 08:25:20.088664",08:26:41,08:15:00,08:28:00,40
3762,"2020-02-23 08:26:09.492103",08:26:42,08:15:00,08:28:00,16
3763,"2020-02-23 08:26:39.263350",08:26:47,08:15:00,08:28:00,10
3764,"2020-02-23 08:27:02.502189",08:45:10,08:41:00,08:54:00,544
3765,"2020-02-23 08:36:17.637382",08:45:44,08:41:00,08:54:00,283
3766,"2020-02-23 08:41:11.330617",08:45:55,08:41:00,08:54:00,142
3767,"2020-02-23 08:43:45.723303",08:46:24,08:41:00,08:54:00,79
3768,"2020-02-23 08:45:14.562456",08:46:13,08:41:00,08:54:00,29
3769,"2020-02-23 08:45:53.506122",08:46:24,08:41:00,08:54:00,15
3770,"2020-02-23 08:46:21.555337",08:46:23,08:41:00,08:54:00,10
3771,"2020-02-23 08:46:40.675273",08:46:26,08:41:00,08:54:00,10
3772,"2020-02-23 08:46:58.944636",08:46:26,08:41:00,08:54:00,10
3773,"2020-02-23 08:47:17.742606",09:06:18,09:05:00,09:15:00,570
3774,"2020-02-23 08:56:57.061902",09:05:24,09:05:00,09:15:00,253
3775,"2020-02-23 09:01:20.871435",09:06:37,09:05:00,09:15:00,158
3776,"2020-02-23 09:04:10.388245",09:06:57,09:05:00,09:15:00,83
3777,"2020-02-23 09:05:44.638846",09:06:32,09:05:00,09:15:00,24
3778,"2020-02-23 09:06:18.753588",09:06:36,09:05:00,09:15:00,10
3779,"2020-02-23 09:06:37.376678",09:06:33,09:05:00,09:15:00,10
3780,"2020-02-23 09:06:55.931629",09:06:33,09:05:00,09:15:00,10
3781,"2020-02-23 09:07:14.313951",09:23:59,09:15:00,09:26:00,502
3782,"2020-02-23 09:15:49.463234",09:23:39,09:15:00,09:26:00,235
3783,"2020-02-23 09:19:58.580385",09:24:55,09:15:00,09:26:00,148
3784,"2020-02-23 09:22:37.566839",09:24:54,09:15:00,09:26:00,68
3785,"2020-02-23 09:23:56.199499",09:25:06,09:15:00,09:26:00,35
3786,"2020-02-23 09:24:40.736618",09:25:44,09:15:00,09:26:00,32
3787,"2020-02-23 09:25:25.139897",09:26:33,09:26:00,09:39:00,34
3788,"2020-02-23 09:26:08.841512",09:26:17,09:26:00,09:39:00,10
3789,"2020-02-23 09:26:27.382039",09:26:20,09:26:00,09:39:00,10
3790,"2020-02-23 09:26:45.468228",09:26:20,09:26:00,09:39:00,10
3791,"2020-02-23 09:27:04.171304",09:26:20,09:26:00,09:39:00,10
3792,"2020-02-23 09:27:22.626817",09:47:10,09:39:00,09:54:00,594
3793,"2020-02-23 09:37:26.844445",09:49:45,09:39:00,09:54:00,369
3794,"2020-02-23 09:43:47.173677",09:52:23,09:39:00,09:54:00,258
3795,"2020-02-23 09:48:16.571589",09:51:59,09:39:00,09:54:00,111
3796,"2020-02-23 09:50:20.562391",09:52:47,09:39:00,09:54:00,73
3797,"2020-02-23 09:51:44.514321",09:52:39,09:39:00,09:54:00,27
3798,"2020-02-23 09:52:23.572594",09:52:36,09:39:00,09:54:00,10
3799,"2020-02-23 09:52:42.126547",09:52:40,09:39:00,09:54:00,10
3800,"2020-02-23 09:53:00.923447",09:52:40,09:39:00,09:54:00,10
3801,"2020-02-23 09:53:19.733151",09:52:40,09:39:00,09:54:00,10
3802,"2020-02-23 09:53:38.784777",10:04:28,09:54:00,10:09:00,325
3803,"2020-02-23 09:59:13.271666",10:05:58,09:54:00,10:09:00,202
3804,"2020-02-23 10:02:47.281010",10:06:28,09:54:00,10:09:00,110
3805,"2020-02-23 10:04:46.320484",10:06:57,09:54:00,10:09:00,65
3806,"2020-02-23 10:06:00.553415",10:06:39,09:54:00,10:09:00,19
3807,"2020-02-23 10:06:29.367957",10:06:49,09:54:00,10:09:00,10
3808,"2020-02-23 10:06:47.857966",10:07:00,09:54:00,10:09:00,10
3809,"2020-02-23 10:07:06.519236",10:24:54,10:24:00,10:39:00,534
3810,"2020-02-23 10:16:10.641989",10:25:18,10:24:00,10:39:00,274
3811,"2020-02-23 10:20:54.876267",10:25:53,10:24:00,10:39:00,149
3812,"2020-02-23 10:23:34.145021",10:26:14,10:24:00,10:39:00,80
3813,"2020-02-23 10:25:02.356641",10:26:19,10:24:00,10:39:00,38
3814,"2020-02-23 10:25:51.008755",10:26:43,10:24:00,10:39:00,26
3815,"2020-02-23 10:26:29.869485",10:26:48,10:24:00,10:39:00,10
3816,"2020-02-23 10:26:48.436549",10:26:49,10:24:00,10:39:00,10
3817,"2020-02-23 10:27:06.826055",10:43:47,10:39:00,10:54:00,500
3818,"2020-02-23 10:35:37.017219",10:41:39,10:39:00,10:54:00,181
3819,"2020-02-23 10:38:50.986155",10:42:05,10:39:00,10:54:00,97
3820,"2020-02-23 10:40:40.002780",10:42:59,10:39:00,10:54:00,69
3821,"2020-02-23 10:41:58.745903",10:43:11,10:39:00,10:54:00,36
3822,"2020-02-23 10:42:47.757268",10:44:01,10:39:00,10:54:00,37
3823,"2020-02-23 10:43:36.096961",10:43:43,10:39:00,10:54:00,10
3824,"2020-02-23 10:43:55.150468",10:43:43,10:39:00,10:54:00,10
3825,"2020-02-23 10:44:13.733745",11:04:49,10:54:00,11:09:00,618
3826,"2020-02-23 10:54:43.930390",11:06:07,10:54:00,11:09:00,342
3827,"2020-02-23 11:00:37.396254",11:07:00,10:54:00,11:09:00,191
3828,"2020-02-23 11:04:01.379870",11:08:05,10:54:00,11:09:00,122
3829,"2020-02-23 11:06:15.222128",11:08:11,10:54:00,11:09:00,58
3830,"2020-02-23 11:07:24.467497",11:08:25,10:54:00,11:09:00,30
3831,"2020-02-23 11:08:02.568514",11:08:04,10:54:00,11:09:00,10
3832,"2020-02-23 11:08:21.298933",11:08:00,10:54:00,11:09:00,10
3833,"2020-02-23 11:08:44.933321",11:28:28,11:24:00,11:39:00,592
3834,"2020-02-23 11:18:49.336925",11:30:16,11:24:00,11:39:00,343
3835,"2020-02-23 11:24:43.851936",11:30:10,11:24:00,11:39:00,163
3836,"2020-02-23 11:27:38.043015",11:30:45,11:24:00,11:39:00,93
3837,"2020-02-23 11:29:21.585105",11:30:30,11:24:00,11:39:00,34
3838,"2020-02-23 11:30:05.343681",11:30:36,11:24:00,11:39:00,15
3839,"2020-02-23 11:30:28.399843",11:30:33,11:24:00,11:39:00,10
3840,"2020-02-23 11:30:47.727434",11:30:33,11:24:00,11:39:00,10
3841,"2020-02-23 11:31:11.011331",11:44:19,11:39:00,11:54:00,394
3842,"2020-02-23 11:37:55.477850",11:44:43,11:39:00,11:54:00,204
3843,"2020-02-23 11:41:29.320206",11:45:14,11:39:00,11:54:00,112
3844,"2020-02-23 11:43:33.154697",11:44:44,11:39:00,11:54:00,35
3845,"2020-02-23 11:44:17.100802",11:44:49,11:39:00,11:54:00,16
3846,"2020-02-23 11:44:46.055386",11:44:50,11:39:00,11:54:00,10
3847,"2020-02-23 11:45:04.865060",11:44:50,11:39:00,11:54:00,10
3848,"2020-02-23 11:45:23.111396",11:44:50,11:39:00,11:54:00,10
3849,"2020-02-23 11:45:41.717156",12:03:47,11:54:00,12:09:00,543
3850,"2020-02-23 11:54:56.634328",12:04:09,11:54:00,12:09:00,276
3851,"2020-02-23 11:59:45.612198",12:04:00,11:54:00,12:09:00,127
3852,"2020-02-23 12:02:05.464561",12:04:31,11:54:00,12:09:00,73
3853,"2020-02-23 12:03:29.106331",12:04:54,11:54:00,12:09:00,42
3854,"2020-02-23 12:04:23.361084",12:05:37,11:54:00,12:09:00,37
3855,"2020-02-23 12:05:12.623724",12:05:03,11:54:00,12:09:00,10
3856,"2020-02-23 12:05:31.789013",12:05:03,11:54:00,12:09:00,10
3857,"2020-02-23 12:05:50.224497",12:25:10,12:24:00,12:39:00,580
3858,"2020-02-23 12:15:40.221044",12:24:45,12:24:00,12:39:00,272
3859,"2020-02-23 12:20:24.531531",12:26:17,12:24:00,12:39:00,176
3860,"2020-02-23 12:23:34.216191",12:26:39,12:24:00,12:39:00,92
3861,"2020-02-23 12:25:17.565146",12:26:41,12:24:00,12:39:00,42
3862,"2020-02-23 12:26:11.340861",12:26:50,12:24:00,12:39:00,19
3863,"2020-02-23 12:26:40.786195",12:26:36,12:24:00,12:39:00,10
3864,"2020-02-23 12:26:59.176661",12:26:36,12:24:00,12:39:00,10
3865,"2020-02-23 12:27:17.778802",12:43:09,12:39:00,12:54:00,476
3866,"2020-02-23 12:35:27.421542",12:43:42,12:39:00,12:54:00,247
3867,"2020-02-23 12:39:46.892998",12:46:31,12:39:00,12:54:00,202
3868,"2020-02-23 12:43:20.412860",12:46:28,12:39:00,12:54:00,94
3869,"2020-02-23 12:45:06.615466",12:46:43,12:39:00,12:54:00,48
3870,"2020-02-23 12:46:05.956119",12:47:01,12:39:00,12:54:00,28
3871,"2020-02-23 12:46:45.494950",12:47:39,12:39:00,12:54:00,27
3872,"2020-02-23 12:47:24.547631",12:47:24,12:39:00,12:54:00,10
3873,"2020-02-23 12:47:43.009885",12:47:24,12:39:00,12:54:00,10
3874,"2020-02-23 12:48:01.617063",12:58:24,12:54:00,13:09:00,311
3875,"2020-02-23 12:53:26.408452",13:00:10,12:54:00,13:09:00,202
3876,"2020-02-23 12:56:59.990518",13:00:56,12:54:00,13:09:00,118
3877,"2020-02-23 12:59:11.216142",13:00:42,12:54:00,13:09:00,45
3878,"2020-02-23 13:00:10.296699",13:00:06,12:54:00,13:09:00,10
3879,"2020-02-23 13:00:28.929640",13:00:07,12:54:00,13:09:00,10
3880,"2020-02-23 13:00:47.754458",13:00:07,12:54:00,13:09:00,10
3881,"2020-02-23 13:01:06.361699",13:15:41,13:09:00,13:24:00,437
3882,"2020-02-23 13:08:36.404666",13:15:01,13:09:00,13:24:00,192
3883,"2020-02-23 13:12:00.555580",13:15:27,13:09:00,13:24:00,103
3884,"2020-02-23 13:13:54.894129",13:15:21,13:09:00,13:24:00,43
3885,"2020-02-23 13:14:48.981840",13:15:41,13:09:00,13:24:00,26
3886,"2020-02-23 13:15:28.294517",13:15:23,13:09:00,13:24:00,10
3887,"2020-02-23 13:15:51.425501",13:30:13,13:24:00,13:39:00,431
3888,"2020-02-23 13:23:17.597270",13:32:06,13:24:00,13:39:00,264
3889,"2020-02-23 13:27:51.488112",13:31:52,13:24:00,13:39:00,120
3890,"2020-02-23 13:30:01.407158",13:31:51,13:24:00,13:39:00,55
3891,"2020-02-23 13:31:11.166649",13:32:11,13:24:00,13:39:00,30
3892,"2020-02-23 13:31:55.112311",13:32:06,13:24:00,13:39:00,10
3893,"2020-02-23 13:32:14.626544",13:32:06,13:24:00,13:39:00,10
3894,"2020-02-23 13:32:37.576216",13:42:37,13:39:00,13:54:00,300
3895,"2020-02-23 13:37:47.316731",13:43:51,13:39:00,13:54:00,182
3896,"2020-02-23 13:41:02.191958",13:44:44,13:39:00,13:54:00,111
3897,"2020-02-23 13:43:06.391635",13:44:41,13:39:00,13:54:00,47
3898,"2020-02-23 13:44:05.605043",13:45:26,13:39:00,13:54:00,40
3899,"2020-02-23 13:44:54.896481",13:44:59,13:39:00,13:54:00,10
3900,"2020-02-23 13:45:14.575676",13:44:58,13:39:00,13:54:00,10
3901,"2020-02-23 13:45:37.664142",14:06:55,13:54:00,14:09:00,639
3902,"2020-02-23 13:56:27.674866",14:05:51,13:54:00,14:09:00,282
3903,"2020-02-23 14:01:21.113440",14:07:00,13:54:00,14:09:00,169
3904,"2020-02-23 14:04:20.863141",14:06:36,13:54:00,14:09:00,68
3905,"2020-02-23 14:05:39.191582",14:08:15,13:54:00,14:09:00,78
3906,"2020-02-23 14:07:08.563959",14:07:50,13:54:00,14:09:00,21
3907,"2020-02-23 14:07:43.502159",14:07:52,13:54:00,14:09:00,10
3908,"2020-02-23 14:08:07.005618",14:07:53,13:54:00,14:09:00,10
3909,"2020-02-23 14:08:30.341035",14:30:18,14:24:00,14:39:00,654
3910,"2020-02-23 14:19:35.562149",14:29:59,14:24:00,14:39:00,312
3911,"2020-02-23 14:24:59.457973",14:30:52,14:24:00,14:39:00,176
3912,"2020-02-23 14:28:09.873959",14:31:02,14:24:00,14:39:00,86
3913,"2020-02-23 14:29:49.891505",14:31:22,14:24:00,14:39:00,46
3914,"2020-02-23 14:30:49.496734",14:31:12,14:24:00,14:39:00,11
3915,"2020-02-23 14:31:12.760226",14:31:09,14:24:00,14:39:00,10
3916,"2020-02-23 14:31:36.211196",14:45:24,14:39:00,14:54:00,414
3917,"2020-02-23 14:38:41.288673",14:45:34,14:39:00,14:54:00,206
3918,"2020-02-23 14:42:20.653296",14:45:03,14:39:00,14:54:00,81
3919,"2020-02-23 14:43:55.211977",14:45:08,14:39:00,14:54:00,36
3920,"2020-02-23 14:44:43.822721",14:45:30,14:39:00,14:54:00,23
3921,"2020-02-23 14:45:18.393274",14:45:13,14:39:00,14:54:00,10
3922,"2020-02-23 14:45:41.532471",15:03:26,14:54:00,15:11:00,532
3923,"2020-02-23 14:54:46.107976",15:04:48,14:54:00,15:11:00,301
3924,"2020-02-23 15:00:00.927161",15:06:36,14:54:00,15:11:00,198
3925,"2020-02-23 15:03:31.257157",15:06:12,14:54:00,15:11:00,80
3926,"2020-02-23 15:05:04.721013",15:06:10,14:54:00,15:11:00,33
3927,"2020-02-23 15:05:48.416982",15:06:10,14:54:00,15:11:00,11
3928,"2020-02-23 15:06:11.903215",15:06:10,14:54:00,15:11:00,10
3929,"2020-02-23 15:06:30.574753",15:06:10,14:54:00,15:11:00,10
3930,"2020-02-23 15:06:49.151854",15:06:10,14:54:00,15:11:00,10
3931,"2020-02-23 15:07:08.670049",15:06:10,14:54:00,15:11:00,10
3932,"2020-02-23 15:07:27.186182",15:06:10,14:54:00,15:11:00,10
3933,"2020-02-23 15:07:46.083898",15:06:10,14:54:00,15:11:00,10
3934,"2020-02-23 15:08:04.742050",15:21:57,15:11:00,15:27:00,416
3935,"2020-02-23 15:15:13.317494",15:23:25,15:11:00,15:27:00,246
3936,"2020-02-23 15:19:32.175821",15:23:02,15:11:00,15:27:00,105
3937,"2020-02-23 15:21:27.543039",15:23:43,15:11:00,15:27:00,68
3938,"2020-02-23 15:22:47.294279",15:23:57,15:11:00,15:27:00,35
3939,"2020-02-23 15:23:35.424505",15:23:56,15:11:00,15:27:00,10
3940,"2020-02-23 15:23:54.195151",15:23:51,15:11:00,15:27:00,10
3941,"2020-02-23 15:24:12.696648",15:23:51,15:11:00,15:27:00,10
3942,"2020-02-23 15:24:31.854041",15:23:51,15:11:00,15:27:00,10
3943,"2020-02-23 15:24:50.672507",15:23:51,15:11:00,15:27:00,10
3944,"2020-02-23 15:25:09.093336",15:43:06,15:27:00,15:44:00,538
3945,"2020-02-23 15:34:18.804618",15:43:19,15:27:00,15:44:00,270
3946,"2020-02-23 15:38:58.210991",15:43:23,15:27:00,15:44:00,132
3947,"2020-02-23 15:41:22.170429",15:42:41,15:27:00,15:44:00,39
3948,"2020-02-23 15:42:11.021174",15:42:57,15:27:00,15:44:00,23
3949,"2020-02-23 15:42:45.098278",15:42:43,15:27:00,15:44:00,10
3950,"2020-02-23 15:43:04.001155",15:42:43,15:27:00,15:44:00,10
3951,"2020-02-23 15:43:22.263757",16:09:25,16:05:00,16:25:00,781
3952,"2020-02-23 15:56:33.453240",16:12:19,16:05:00,16:25:00,473
3953,"2020-02-23 16:04:37.051875",16:14:00,16:05:00,16:25:00,281
3954,"2020-02-23 16:09:31.054097",16:14:32,16:05:00,16:25:00,150
